,District,Mandal,Date,temp_min (⁰C),temp_max (⁰C)
686,Adilabad,Gudihatnoor,2019-08-20,24.2,33.5
687,Adilabad,Gudihatnoor,2019-08-21,24.8,32.4
688,Adilabad,Gudihatnoor,2019-08-22,24.3,30.0
689,Adilabad,Gudihatnoor,2019-08-23,22.7,30.3
690,Adilabad,Gudihatnoor,2019-08-24,23.9,27.1
691,Adilabad,Gudihatnoor,2019-08-25,25.0,31.3
692,Adilabad,Gudihatnoor,2019-08-26,24.1,27.7
693,Adilabad,Gudihatnoor,2019-08-27,22.7,28.6
694,Adilabad,Gudihatnoor,2019-08-28,22.3,31.2
695,Adilabad,Gudihatnoor,2019-08-29,22.9,33.8
696,Adilabad,Gudihatnoor,2019-08-30,24.7,34.5
697,Adilabad,Gudihatnoor,2019-08-31,23.4,34.2
698,Adilabad,Gudihatnoor,2019-09-01,23.9,32.0
699,Adilabad,Gudihatnoor,2019-09-02,22.8,30.0
700,Adilabad,Gudihatnoor,2019-09-03,23.0,27.1
701,Adilabad,Gudihatnoor,2019-09-04,23.7,28.2
702,Adilabad,Gudihatnoor,2019-09-05,23.7,25.9
703,Adilabad,Gudihatnoor,2019-09-06,23.7,31.4
704,Adilabad,Gudihatnoor,2019-09-07,23.1,26.8
705,Adilabad,Gudihatnoor,2019-09-08,24.4,28.9
706,Adilabad,Gudihatnoor,2019-09-09,24.1,29.1
737,Adilabad,Adilabad Rural,2019-07-01,23.8,30.7
738,Adilabad,Adilabad Rural,2019-07-02,24.6,30.7
739,Adilabad,Adilabad Rural,2019-07-03,24.9,33.1
740,Adilabad,Adilabad Rural,2019-07-04,24.9,32.3
741,Adilabad,Adilabad Rural,2019-07-05,27.5,35.5
742,Adilabad,Adilabad Rural,2019-07-06,24.9,32.6
743,Adilabad,Adilabad Rural,2019-07-07,26.3,32.9
744,Adilabad,Adilabad Rural,2019-07-08,26.0,33.1
745,Adilabad,Adilabad Rural,2019-07-09,24.8,32.6
746,Adilabad,Adilabad Rural,2019-07-10,24.9,33.2
747,Adilabad,Adilabad Rural,2019-07-11,24.9,35.6
748,Adilabad,Adilabad Rural,2019-07-12,24.9,33.1
749,Adilabad,Adilabad Rural,2019-07-13,27.5,34.3
750,Adilabad,Adilabad Rural,2019-07-14,27.5,35.4
751,Adilabad,Adilabad Rural,2019-07-15,27.5,35.4
752,Adilabad,Adilabad Rural,2019-07-16,27.5,38.0
753,Adilabad,Adilabad Rural,2019-07-17,27.3,37.8
754,Adilabad,Adilabad Rural,2019-07-18,27.5,37.8
755,Adilabad,Adilabad Rural,2019-07-19,27.1,37.8
756,Adilabad,Adilabad Rural,2019-07-20,27.5,37.5
757,Adilabad,Adilabad Rural,2019-07-21,24.8,35.3
758,Adilabad,Adilabad Rural,2019-07-22,27.3,35.5
759,Adilabad,Adilabad Rural,2019-07-23,27.2,35.6
760,Adilabad,Adilabad Rural,2019-07-24,27.5,37.3
761,Adilabad,Adilabad Rural,2019-07-25,27.8,38.0
762,Adilabad,Adilabad Rural,2019-07-26,24.5,34.9
763,Adilabad,Adilabad Rural,2019-07-27,24.3,28.1
764,Adilabad,Adilabad Rural,2019-07-28,24.8,29.6
765,Adilabad,Adilabad Rural,2019-07-29,24.5,27.8
766,Adilabad,Adilabad Rural,2019-07-30,22.8,27.1
767,Adilabad,Adilabad Rural,2019-07-31,23.1,25.6
768,Adilabad,Adilabad Rural,2019-08-01,24.6,30.4
769,Adilabad,Adilabad Rural,2019-08-02,24.9,27.9
770,Adilabad,Adilabad Rural,2019-08-03,24.9,28.2
771,Adilabad,Adilabad Rural,2019-08-04,24.9,27.6
772,Adilabad,Adilabad Rural,2019-08-05,26.7,32.5
773,Adilabad,Adilabad Rural,2019-08-06,25.7,32.2
774,Adilabad,Adilabad Rural,2019-08-07,24.9,27.9
775,Adilabad,Adilabad Rural,2019-08-08,24.1,28.2
776,Adilabad,Adilabad Rural,2019-08-09,22.4,26.3
777,Adilabad,Adilabad Rural,2019-08-10,25.2,32.3
778,Adilabad,Adilabad Rural,2019-08-11,24.9,34.8
779,Adilabad,Adilabad Rural,2019-08-12,24.9,35.4
780,Adilabad,Adilabad Rural,2019-08-13,24.9,32.7
781,Adilabad,Adilabad Rural,2019-08-14,24.2,29.8
782,Adilabad,Adilabad Rural,2019-08-15,24.9,32.4
783,Adilabad,Adilabad Rural,2019-08-16,27.2,34.8
784,Adilabad,Adilabad Rural,2019-08-17,24.9,32.6
785,Adilabad,Adilabad Rural,2019-08-18,26.0,35.4
786,Adilabad,Adilabad Rural,2019-08-19,24.9,33.3
787,Adilabad,Adilabad Rural,2019-08-20,26.1,33.2
788,Adilabad,Adilabad Rural,2019-08-21,24.9,32.6
789,Adilabad,Adilabad Rural,2019-08-22,24.9,32.6
790,Adilabad,Adilabad Rural,2019-08-23,24.9,32.7
791,Adilabad,Adilabad Rural,2019-08-24,24.9,29.6
792,Adilabad,Adilabad Rural,2019-08-25,24.9,33.2
793,Adilabad,Adilabad Rural,2019-08-26,24.9,29.7
794,Adilabad,Adilabad Rural,2019-08-27,24.7,30.3
795,Adilabad,Adilabad Rural,2019-08-28,24.9,33.1
796,Adilabad,Adilabad Rural,2019-08-29,24.9,35.4
797,Adilabad,Adilabad Rural,2019-08-30,26.1,34.9
798,Adilabad,Adilabad Rural,2019-08-31,25.3,32.6
799,Adilabad,Adilabad Rural,2019-09-01,25.1,32.2
800,Adilabad,Adilabad Rural,2019-09-02,24.9,32.9
801,Adilabad,Adilabad Rural,2019-09-03,24.9,28.0
802,Adilabad,Adilabad Rural,2019-09-04,24.3,30.5
803,Adilabad,Adilabad Rural,2019-09-05,24.3,28.1
804,Adilabad,Adilabad Rural,2019-09-06,24.9,32.6
805,Adilabad,Adilabad Rural,2019-09-07,24.5,29.6
806,Adilabad,Adilabad Rural,2019-09-08,25.0,30.7
807,Adilabad,Adilabad Rural,2019-09-09,24.4,30.1
838,Adilabad,Adilabad (Urban),2019-07-01,23.8,29.7
839,Adilabad,Adilabad (Urban),2019-07-02,23.6,30.4
840,Adilabad,Adilabad (Urban),2019-07-03,24.6,32.6
841,Adilabad,Adilabad (Urban),2019-07-04,25.3,32.0
842,Adilabad,Adilabad (Urban),2019-07-05,26.4,34.5
843,Adilabad,Adilabad (Urban),2019-07-06,24.8,32.5
844,Adilabad,Adilabad (Urban),2019-07-07,25.8,33.2
845,Adilabad,Adilabad (Urban),2019-07-08,26.0,32.6
846,Adilabad,Adilabad (Urban),2019-07-09,23.9,33.3
847,Adilabad,Adilabad (Urban),2019-07-10,23.4,32.7
848,Adilabad,Adilabad (Urban),2019-07-11,25.1,35.6
849,Adilabad,Adilabad (Urban),2019-07-12,25.3,30.4
850,Adilabad,Adilabad (Urban),2019-07-13,26.3,34.9
851,Adilabad,Adilabad (Urban),2019-07-14,27.9,36.0
852,Adilabad,Adilabad (Urban),2019-07-15,25.9,36.7
853,Adilabad,Adilabad (Urban),2019-07-16,27.0,36.1
854,Adilabad,Adilabad (Urban),2019-07-17,26.4,36.9
855,Adilabad,Adilabad (Urban),2019-07-18,27.5,37.9
856,Adilabad,Adilabad (Urban),2019-07-19,25.6,38.2
857,Adilabad,Adilabad (Urban),2019-07-20,27.0,36.2
858,Adilabad,Adilabad (Urban),2019-07-21,25.3,34.0
859,Adilabad,Adilabad (Urban),2019-07-22,26.9,35.4
860,Adilabad,Adilabad (Urban),2019-07-23,27.7,35.5
861,Adilabad,Adilabad (Urban),2019-07-24,28.5,36.2
862,Adilabad,Adilabad (Urban),2019-07-25,28.6,37.0
863,Adilabad,Adilabad (Urban),2019-07-26,24.9,34.1
864,Adilabad,Adilabad (Urban),2019-07-27,23.7,27.3
865,Adilabad,Adilabad (Urban),2019-07-28,23.9,28.9
866,Adilabad,Adilabad (Urban),2019-07-29,24.0,28.3
867,Adilabad,Adilabad (Urban),2019-07-30,23.2,25.2
868,Adilabad,Adilabad (Urban),2019-07-31,23.4,25.1
869,Adilabad,Adilabad (Urban),2019-08-01,24.6,29.3
870,Adilabad,Adilabad (Urban),2019-08-02,24.7,27.7
871,Adilabad,Adilabad (Urban),2019-08-03,24.0,27.3
872,Adilabad,Adilabad (Urban),2019-08-04,23.7,26.0
873,Adilabad,Adilabad (Urban),2019-08-05,25.7,31.6
874,Adilabad,Adilabad (Urban),2019-08-06,25.4,31.4
875,Adilabad,Adilabad (Urban),2019-08-07,24.6,28.4
876,Adilabad,Adilabad (Urban),2019-08-08,24.0,27.4
877,Adilabad,Adilabad (Urban),2019-08-09,23.1,26.4
878,Adilabad,Adilabad (Urban),2019-08-10,25.2,30.1
879,Adilabad,Adilabad (Urban),2019-08-11,25.4,33.3
880,Adilabad,Adilabad (Urban),2019-08-12,25.5,33.9
881,Adilabad,Adilabad (Urban),2019-08-13,25.4,33.0
882,Adilabad,Adilabad (Urban),2019-08-14,24.0,28.7
883,Adilabad,Adilabad (Urban),2019-08-15,25.2,31.7
884,Adilabad,Adilabad (Urban),2019-08-16,26.2,33.5
885,Adilabad,Adilabad (Urban),2019-08-17,24.7,33.6
886,Adilabad,Adilabad (Urban),2019-08-18,25.6,33.3
887,Adilabad,Adilabad (Urban),2019-08-19,25.3,32.9
888,Adilabad,Adilabad (Urban),2019-08-20,25.5,33.6
889,Adilabad,Adilabad (Urban),2019-08-21,25.6,33.1
890,Adilabad,Adilabad (Urban),2019-08-22,25.4,32.1
891,Adilabad,Adilabad (Urban),2019-08-23,24.3,31.4
892,Adilabad,Adilabad (Urban),2019-08-24,25.0,28.1
893,Adilabad,Adilabad (Urban),2019-08-25,25.3,31.9
894,Adilabad,Adilabad (Urban),2019-08-26,25.0,28.7
895,Adilabad,Adilabad (Urban),2019-08-27,23.7,29.7
896,Adilabad,Adilabad (Urban),2019-08-28,23.8,30.5
897,Adilabad,Adilabad (Urban),2019-08-29,24.2,32.7
898,Adilabad,Adilabad (Urban),2019-08-30,26.1,34.0
899,Adilabad,Adilabad (Urban),2019-08-31,24.3,33.6
900,Adilabad,Adilabad (Urban),2019-09-01,24.7,32.5
901,Adilabad,Adilabad (Urban),2019-09-02,24.1,31.9
902,Adilabad,Adilabad (Urban),2019-09-03,24.8,28.4
903,Adilabad,Adilabad (Urban),2019-09-04,24.0,30.0
904,Adilabad,Adilabad (Urban),2019-09-05,24.3,26.3
905,Adilabad,Adilabad (Urban),2019-09-06,24.6,31.8
906,Adilabad,Adilabad (Urban),2019-09-07,24.3,27.9
907,Adilabad,Adilabad (Urban),2019-09-08,25.8,30.1
908,Adilabad,Adilabad (Urban),2019-09-09,25.1,30.2
939,Adilabad,Mavala,2019-07-01,23.7,30.7
940,Adilabad,Mavala,2019-07-02,23.6,30.7
941,Adilabad,Mavala,2019-07-03,24.6,32.6
942,Adilabad,Mavala,2019-07-04,25.7,31.7
943,Adilabad,Mavala,2019-07-05,26.7,34.8
944,Adilabad,Mavala,2019-07-06,24.6,32.6
945,Adilabad,Mavala,2019-07-07,25.6,32.6
946,Adilabad,Mavala,2019-07-08,25.8,32.9
947,Adilabad,Mavala,2019-07-09,24.0,32.5
948,Adilabad,Mavala,2019-07-10,24.4,32.6
949,Adilabad,Mavala,2019-07-11,25.3,35.2
950,Adilabad,Mavala,2019-07-12,25.7,30.2
951,Adilabad,Mavala,2019-07-13,26.2,34.6
952,Adilabad,Mavala,2019-07-14,27.7,35.2
953,Adilabad,Mavala,2019-07-15,25.8,35.4
954,Adilabad,Mavala,2019-07-16,26.8,35.6
955,Adilabad,Mavala,2019-07-17,27.5,36.6
956,Adilabad,Mavala,2019-07-18,27.5,37.9
957,Adilabad,Mavala,2019-07-19,25.7,37.8
958,Adilabad,Mavala,2019-07-20,26.9,35.2
959,Adilabad,Mavala,2019-07-21,25.2,32.6
960,Adilabad,Mavala,2019-07-22,26.8,35.8
961,Adilabad,Mavala,2019-07-23,27.7,35.8
962,Adilabad,Mavala,2019-07-24,28.2,35.2
963,Adilabad,Mavala,2019-07-25,28.5,37.5
964,Adilabad,Mavala,2019-07-26,24.8,34.8
965,Adilabad,Mavala,2019-07-27,23.7,28.1
966,Adilabad,Mavala,2019-07-28,23.8,29.6
967,Adilabad,Mavala,2019-07-29,23.9,30.1
968,Adilabad,Mavala,2019-07-30,23.1,25.0
969,Adilabad,Mavala,2019-07-31,23.3,24.9
970,Adilabad,Mavala,2019-08-01,24.4,28.7
971,Adilabad,Mavala,2019-08-02,24.8,27.2
972,Adilabad,Mavala,2019-08-03,24.3,27.2
973,Adilabad,Mavala,2019-08-04,23.6,26.1
974,Adilabad,Mavala,2019-08-05,25.9,30.7
975,Adilabad,Mavala,2019-08-06,25.3,30.8
976,Adilabad,Mavala,2019-08-07,24.8,28.2
977,Adilabad,Mavala,2019-08-08,24.1,27.4
978,Adilabad,Mavala,2019-08-09,22.4,26.3
979,Adilabad,Mavala,2019-08-10,25.2,29.8
980,Adilabad,Mavala,2019-08-11,25.1,32.1
981,Adilabad,Mavala,2019-08-12,25.3,32.6
982,Adilabad,Mavala,2019-08-13,25.8,31.7
983,Adilabad,Mavala,2019-08-14,22.4,28.2
984,Adilabad,Mavala,2019-08-15,24.3,30.8
985,Adilabad,Mavala,2019-08-16,25.8,31.3
986,Adilabad,Mavala,2019-08-17,24.7,32.6
987,Adilabad,Mavala,2019-08-18,25.7,32.6
988,Adilabad,Mavala,2019-08-19,25.1,31.7
989,Adilabad,Mavala,2019-08-20,25.9,32.4
990,Adilabad,Mavala,2019-08-21,25.5,31.7
991,Adilabad,Mavala,2019-08-22,25.0,30.8
992,Adilabad,Mavala,2019-08-23,24.0,31.1
993,Adilabad,Mavala,2019-08-24,25.0,27.9
994,Adilabad,Mavala,2019-08-25,25.4,30.3
995,Adilabad,Mavala,2019-08-26,24.7,27.9
996,Adilabad,Mavala,2019-08-27,22.4,28.9
997,Adilabad,Mavala,2019-08-28,24.0,29.7
998,Adilabad,Mavala,2019-08-29,24.2,31.7
999,Adilabad,Mavala,2019-08-30,26.1,33.1
1000,Adilabad,Mavala,2019-08-31,22.4,32.4
1001,Adilabad,Mavala,2019-09-01,25.1,31.9
1002,Adilabad,Mavala,2019-09-02,22.4,30.3
1003,Adilabad,Mavala,2019-09-03,25.0,27.5
1004,Adilabad,Mavala,2019-09-04,22.4,29.0
1005,Adilabad,Mavala,2019-09-05,24.3,26.4
1006,Adilabad,Mavala,2019-09-06,25.0,31.1
1007,Adilabad,Mavala,2019-09-07,24.4,27.8
1008,Adilabad,Mavala,2019-09-08,25.7,29.2
1009,Adilabad,Mavala,2019-09-09,25.0,29.8
1040,Adilabad,Tamsi,2019-07-01,24.9,30.7
1041,Adilabad,Tamsi,2019-07-02,22.9,30.6
1042,Adilabad,Tamsi,2019-07-03,24.9,32.9
1043,Adilabad,Tamsi,2019-07-04,26.3,32.6
1044,Adilabad,Tamsi,2019-07-05,26.4,35.8
1045,Adilabad,Tamsi,2019-07-06,24.9,32.9
1046,Adilabad,Tamsi,2019-07-07,24.9,35.2
1047,Adilabad,Tamsi,2019-07-08,25.8,35.0
1048,Adilabad,Tamsi,2019-07-09,24.9,32.9
1049,Adilabad,Tamsi,2019-07-10,24.9,34.7
1050,Adilabad,Tamsi,2019-07-11,24.9,37.5
1051,Adilabad,Tamsi,2019-07-12,26.0,32.6
1052,Adilabad,Tamsi,2019-07-13,26.2,37.4
1053,Adilabad,Tamsi,2019-07-14,27.5,35.6
1054,Adilabad,Tamsi,2019-07-15,27.5,35.8
1055,Adilabad,Tamsi,2019-07-16,27.5,37.5
1056,Adilabad,Tamsi,2019-07-17,27.5,37.8
1057,Adilabad,Tamsi,2019-07-18,27.4,37.8
1058,Adilabad,Tamsi,2019-07-19,25.7,37.9
1059,Adilabad,Tamsi,2019-07-20,27.5,37.8
1060,Adilabad,Tamsi,2019-07-21,24.9,35.8
1061,Adilabad,Tamsi,2019-07-22,27.5,37.8
1062,Adilabad,Tamsi,2019-07-23,26.8,37.8
1063,Adilabad,Tamsi,2019-07-24,27.5,37.9
1064,Adilabad,Tamsi,2019-07-25,27.5,37.8
1065,Adilabad,Tamsi,2019-07-26,24.4,35.8
1066,Adilabad,Tamsi,2019-07-27,24.2,27.6
1067,Adilabad,Tamsi,2019-07-28,23.5,28.4
1068,Adilabad,Tamsi,2019-07-29,24.5,30.1
1069,Adilabad,Tamsi,2019-07-30,22.7,25.5
1070,Adilabad,Tamsi,2019-07-31,23.4,25.7
1071,Adilabad,Tamsi,2019-08-01,24.9,30.7
1072,Adilabad,Tamsi,2019-08-02,24.9,29.9
1073,Adilabad,Tamsi,2019-08-03,24.6,29.6
1074,Adilabad,Tamsi,2019-08-04,24.9,27.4
1075,Adilabad,Tamsi,2019-08-05,25.6,33.0
1076,Adilabad,Tamsi,2019-08-06,24.9,32.6
1077,Adilabad,Tamsi,2019-08-07,24.9,30.6
1078,Adilabad,Tamsi,2019-08-08,24.9,29.9
1079,Adilabad,Tamsi,2019-08-09,24.9,28.2
1080,Adilabad,Tamsi,2019-08-10,24.9,32.8
1081,Adilabad,Tamsi,2019-08-11,24.9,35.2
1082,Adilabad,Tamsi,2019-08-12,24.9,34.7
1083,Adilabad,Tamsi,2019-08-13,25.6,33.1
1084,Adilabad,Tamsi,2019-08-14,24.9,30.1
1085,Adilabad,Tamsi,2019-08-15,24.9,32.6
1086,Adilabad,Tamsi,2019-08-16,26.2,35.2
1087,Adilabad,Tamsi,2019-08-17,24.9,35.2
1088,Adilabad,Tamsi,2019-08-18,25.7,35.2
1089,Adilabad,Tamsi,2019-08-19,24.9,33.3
1090,Adilabad,Tamsi,2019-08-20,25.9,33.0
1091,Adilabad,Tamsi,2019-08-21,25.5,32.6
1092,Adilabad,Tamsi,2019-08-22,24.9,32.4
1093,Adilabad,Tamsi,2019-08-23,24.1,32.3
1094,Adilabad,Tamsi,2019-08-24,24.9,29.9
1095,Adilabad,Tamsi,2019-08-25,24.9,32.6
1096,Adilabad,Tamsi,2019-08-26,24.9,29.7
1097,Adilabad,Tamsi,2019-08-27,24.0,30.5
1098,Adilabad,Tamsi,2019-08-28,24.2,32.6
1099,Adilabad,Tamsi,2019-08-29,24.9,35.2
1100,Adilabad,Tamsi,2019-08-30,24.9,35.3
1101,Adilabad,Tamsi,2019-08-31,24.9,32.9
1102,Adilabad,Tamsi,2019-09-01,24.9,35.5
1103,Adilabad,Tamsi,2019-09-02,24.9,32.6
1104,Adilabad,Tamsi,2019-09-03,24.9,30.7
1105,Adilabad,Tamsi,2019-09-04,24.9,30.1
1106,Adilabad,Tamsi,2019-09-05,24.3,27.4
1107,Adilabad,Tamsi,2019-09-06,25.0,31.1
1108,Adilabad,Tamsi,2019-09-07,24.4,29.9
1109,Adilabad,Tamsi,2019-09-08,25.9,30.1
1110,Adilabad,Tamsi,2019-09-09,25.0,32.6
1141,Adilabad,Talamadugu,2019-07-01,23.7,28.7
1142,Adilabad,Talamadugu,2019-07-02,23.4,29.8
1143,Adilabad,Talamadugu,2019-07-03,24.2,31.8
1144,Adilabad,Talamadugu,2019-07-04,25.9,32.3
1145,Adilabad,Talamadugu,2019-07-05,26.6,34.5
1146,Adilabad,Talamadugu,2019-07-06,24.6,33.6
1147,Adilabad,Talamadugu,2019-07-07,25.9,33.7
1148,Adilabad,Talamadugu,2019-07-08,25.7,32.3
1149,Adilabad,Talamadugu,2019-07-09,24.2,33.0
1150,Adilabad,Talamadugu,2019-07-10,23.9,33.7
1151,Adilabad,Talamadugu,2019-07-11,25.1,36.1
1152,Adilabad,Talamadugu,2019-07-12,25.1,31.4
1153,Adilabad,Talamadugu,2019-07-13,25.9,36.7
1154,Adilabad,Talamadugu,2019-07-14,27.4,36.2
1155,Adilabad,Talamadugu,2019-07-15,27.2,36.7
1156,Adilabad,Talamadugu,2019-07-16,26.7,36.8
1157,Adilabad,Talamadugu,2019-07-17,26.4,36.1
1158,Adilabad,Talamadugu,2019-07-18,27.2,37.9
1159,Adilabad,Talamadugu,2019-07-19,25.8,38.2
1160,Adilabad,Talamadugu,2019-07-20,26.5,35.7
1161,Adilabad,Talamadugu,2019-07-21,24.3,33.5
1162,Adilabad,Talamadugu,2019-07-22,26.5,35.9
1163,Adilabad,Talamadugu,2019-07-23,26.2,35.8
1164,Adilabad,Talamadugu,2019-07-24,26.1,36.7
1165,Adilabad,Talamadugu,2019-07-25,26.9,34.3
1166,Adilabad,Talamadugu,2019-07-26,24.5,33.3
1167,Adilabad,Talamadugu,2019-07-27,23.7,26.9
1168,Adilabad,Talamadugu,2019-07-28,23.8,27.9
1169,Adilabad,Talamadugu,2019-07-29,23.7,27.5
1170,Adilabad,Talamadugu,2019-07-30,22.6,25.1
1171,Adilabad,Talamadugu,2019-07-31,23.8,26.0
1172,Adilabad,Talamadugu,2019-08-01,24.5,30.3
1173,Adilabad,Talamadugu,2019-08-02,24.0,28.5
1174,Adilabad,Talamadugu,2019-08-03,23.0,25.7
1175,Adilabad,Talamadugu,2019-08-04,23.5,26.0
1176,Adilabad,Talamadugu,2019-08-05,24.9,29.9
1177,Adilabad,Talamadugu,2019-08-06,24.6,30.2
1178,Adilabad,Talamadugu,2019-08-07,24.2,28.4
1179,Adilabad,Talamadugu,2019-08-08,23.9,27.4
1180,Adilabad,Talamadugu,2019-08-09,24.7,27.0
1181,Adilabad,Talamadugu,2019-08-10,24.7,30.7
1182,Adilabad,Talamadugu,2019-08-11,25.2,32.5
1183,Adilabad,Talamadugu,2019-08-12,24.4,32.8
1184,Adilabad,Talamadugu,2019-08-13,25.2,31.2
1185,Adilabad,Talamadugu,2019-08-14,24.3,29.1
1186,Adilabad,Talamadugu,2019-08-15,24.6,31.3
1187,Adilabad,Talamadugu,2019-08-16,25.4,32.6
1188,Adilabad,Talamadugu,2019-08-17,24.9,32.9
1189,Adilabad,Talamadugu,2019-08-18,25.4,33.1
1190,Adilabad,Talamadugu,2019-08-19,24.5,30.4
1191,Adilabad,Talamadugu,2019-08-20,25.3,32.2
1192,Adilabad,Talamadugu,2019-08-21,25.2,31.2
1193,Adilabad,Talamadugu,2019-08-22,24.6,30.4
1194,Adilabad,Talamadugu,2019-08-23,23.1,30.4
1195,Adilabad,Talamadugu,2019-08-24,24.4,28.2
1196,Adilabad,Talamadugu,2019-08-25,24.6,31.1
1197,Adilabad,Talamadugu,2019-08-26,24.3,29.3
1198,Adilabad,Talamadugu,2019-08-27,23.1,31.0
1199,Adilabad,Talamadugu,2019-08-28,23.8,30.8
1200,Adilabad,Talamadugu,2019-08-29,24.4,32.9
1201,Adilabad,Talamadugu,2019-08-30,25.2,32.9
1202,Adilabad,Talamadugu,2019-08-31,23.3,32.6
1203,Adilabad,Talamadugu,2019-09-01,22.9,31.1
1204,Adilabad,Talamadugu,2019-09-02,23.5,29.6
1205,Adilabad,Talamadugu,2019-09-03,23.9,28.0
1206,Adilabad,Talamadugu,2019-09-04,23.8,28.3
1207,Adilabad,Talamadugu,2019-09-05,24.3,27.4
1208,Adilabad,Talamadugu,2019-09-06,24.4,30.9
1209,Adilabad,Talamadugu,2019-09-07,24.0,28.4
1210,Adilabad,Talamadugu,2019-09-08,25.2,29.2
1211,Adilabad,Talamadugu,2019-09-09,24.6,30.1
1242,Adilabad,Bazarhathnoor,2019-07-01,22.8,27.0
1243,Adilabad,Bazarhathnoor,2019-07-02,23.1,28.4
1244,Adilabad,Bazarhathnoor,2019-07-03,23.1,30.0
1245,Adilabad,Bazarhathnoor,2019-07-04,25.3,29.5
1246,Adilabad,Bazarhathnoor,2019-07-05,25.7,32.8
1247,Adilabad,Bazarhathnoor,2019-07-06,24.6,32.5
1248,Adilabad,Bazarhathnoor,2019-07-07,24.9,30.3
1249,Adilabad,Bazarhathnoor,2019-07-08,24.9,30.3
1250,Adilabad,Bazarhathnoor,2019-07-09,23.3,32.7
1251,Adilabad,Bazarhathnoor,2019-07-10,23.5,32.7
1252,Adilabad,Bazarhathnoor,2019-07-11,24.9,35.5
1253,Adilabad,Bazarhathnoor,2019-07-12,24.9,30.7
1254,Adilabad,Bazarhathnoor,2019-07-13,24.9,33.8
1255,Adilabad,Bazarhathnoor,2019-07-14,27.2,34.3
1256,Adilabad,Bazarhathnoor,2019-07-15,24.9,35.8
1257,Adilabad,Bazarhathnoor,2019-07-16,26.9,35.8
1258,Adilabad,Bazarhathnoor,2019-07-17,27.0,35.8
1259,Adilabad,Bazarhathnoor,2019-07-18,27.3,37.2
1260,Adilabad,Bazarhathnoor,2019-07-19,25.5,37.6
1261,Adilabad,Bazarhathnoor,2019-07-20,25.0,35.0
1262,Adilabad,Bazarhathnoor,2019-07-21,23.6,32.0
1263,Adilabad,Bazarhathnoor,2019-07-22,25.7,32.9
1264,Adilabad,Bazarhathnoor,2019-07-23,26.2,35.5
1265,Adilabad,Bazarhathnoor,2019-07-24,27.5,35.8
1266,Adilabad,Bazarhathnoor,2019-07-25,27.3,35.8
1267,Adilabad,Bazarhathnoor,2019-07-26,24.0,32.8
1268,Adilabad,Bazarhathnoor,2019-07-27,23.8,27.3
1269,Adilabad,Bazarhathnoor,2019-07-28,23.4,28.0
1270,Adilabad,Bazarhathnoor,2019-07-29,22.7,28.2
1271,Adilabad,Bazarhathnoor,2019-07-30,22.1,24.2
1272,Adilabad,Bazarhathnoor,2019-07-31,22.5,23.7
1273,Adilabad,Bazarhathnoor,2019-08-01,23.0,29.3
1274,Adilabad,Bazarhathnoor,2019-08-02,23.0,27.0
1275,Adilabad,Bazarhathnoor,2019-08-03,22.7,25.9
1276,Adilabad,Bazarhathnoor,2019-08-04,22.4,24.3
1277,Adilabad,Bazarhathnoor,2019-08-05,24.4,30.2
1278,Adilabad,Bazarhathnoor,2019-08-06,23.8,29.1
1279,Adilabad,Bazarhathnoor,2019-08-07,23.3,27.3
1280,Adilabad,Bazarhathnoor,2019-08-08,23.0,26.0
1281,Adilabad,Bazarhathnoor,2019-08-09,23.5,24.4
1282,Adilabad,Bazarhathnoor,2019-08-10,23.3,28.4
1283,Adilabad,Bazarhathnoor,2019-08-11,23.0,31.7
1284,Adilabad,Bazarhathnoor,2019-08-12,22.9,31.8
1285,Adilabad,Bazarhathnoor,2019-08-13,24.1,29.7
1286,Adilabad,Bazarhathnoor,2019-08-14,23.8,27.0
1287,Adilabad,Bazarhathnoor,2019-08-15,23.8,29.4
1288,Adilabad,Bazarhathnoor,2019-08-16,24.3,30.9
1289,Adilabad,Bazarhathnoor,2019-08-17,23.7,32.0
1290,Adilabad,Bazarhathnoor,2019-08-18,24.1,31.9
1291,Adilabad,Bazarhathnoor,2019-08-19,23.3,30.2
1292,Adilabad,Bazarhathnoor,2019-08-20,24.3,32.7
1293,Adilabad,Bazarhathnoor,2019-08-21,24.0,30.8
1294,Adilabad,Bazarhathnoor,2019-08-22,23.3,28.2
1295,Adilabad,Bazarhathnoor,2019-08-23,22.7,30.2
1296,Adilabad,Bazarhathnoor,2019-08-24,23.1,27.0
1297,Adilabad,Bazarhathnoor,2019-08-25,23.9,29.2
1298,Adilabad,Bazarhathnoor,2019-08-26,23.2,27.0
1299,Adilabad,Bazarhathnoor,2019-08-27,22.3,28.4
1300,Adilabad,Bazarhathnoor,2019-08-28,23.0,30.3
1301,Adilabad,Bazarhathnoor,2019-08-29,22.6,31.4
1302,Adilabad,Bazarhathnoor,2019-08-30,24.3,32.4
1303,Adilabad,Bazarhathnoor,2019-08-31,22.9,31.5
1304,Adilabad,Bazarhathnoor,2019-09-01,23.6,30.8
1305,Adilabad,Bazarhathnoor,2019-09-02,22.4,29.7
1306,Adilabad,Bazarhathnoor,2019-09-03,22.9,26.1
1307,Adilabad,Bazarhathnoor,2019-09-04,23.2,27.1
1308,Adilabad,Bazarhathnoor,2019-09-05,23.8,26.4
1309,Adilabad,Bazarhathnoor,2019-09-06,23.8,30.7
1310,Adilabad,Bazarhathnoor,2019-09-07,23.3,26.7
