district,Mandal,Date,temp_min ,temp_max 
Jayashankar-Bhupalpally,Ghanapur_Mulug,05-01-2020,20.3,27.9
Jayashankar-Bhupalpally,Ghanapur_Mulug,06-01-2020,16.3,30.3
Jayashankar-Bhupalpally,Ghanapur_Mulug,07-01-2020,19.5,30.1
Jayashankar-Bhupalpally,Ghanapur_Mulug,08-01-2020,21.8,32.9
Jayashankar-Bhupalpally,Ghanapur_Mulug,09-01-2020,22.4,30.1
Jayashankar-Bhupalpally,Ghanapur_Mulug,10-01-2020,21.8,30.1
Jayashankar-Bhupalpally,Ghanapur_Mulug,11-01-2020,19.3,29.9
Jayashankar-Bhupalpally,Ghanapur_Mulug,12-01-2020,15.7,30.7
Jayashankar-Bhupalpally,Ghanapur_Mulug,13-01-2020,13.5,30.1
Jayashankar-Bhupalpally,Ghanapur_Mulug,14-01-2020,17.7,33.3
Jayashankar-Bhupalpally,Ghanapur_Mulug,15-01-2020,19.2,32.6
Jayashankar-Bhupalpally,Ghanapur_Mulug,16-01-2020,19.8,32.6
Jayashankar-Bhupalpally,Ghanapur_Mulug,17-01-2020,20,32.3
Jayashankar-Bhupalpally,Ghanapur_Mulug,18-01-2020,21.5,32.6
Jayashankar-Bhupalpally,Ghanapur_Mulug,19-01-2020,22.4,32.6
Jayashankar-Bhupalpally,Ghanapur_Mulug,20-01-2020,18.9,32.6
Jayashankar-Bhupalpally,Ghanapur_Mulug,21-01-2020,21.1,32.6
Jayashankar-Bhupalpally,Ghanapur_Mulug,22-01-2020,21.8,32.6
Jayashankar-Bhupalpally,Ghanapur_Mulug,23-01-2020,19.4,32.6
Jayashankar-Bhupalpally,Ghanapur_Mulug,24-01-2020,18.7,32.6
Jayashankar-Bhupalpally,Ghanapur_Mulug,25-01-2020,20.3,35.2
Jayashankar-Bhupalpally,Ghanapur_Mulug,26-01-2020,19.6,35.2
Jayashankar-Bhupalpally,Ghanapur_Mulug,27-01-2020,17.8,35.2
Jayashankar-Bhupalpally,Ghanapur_Mulug,28-01-2020,21.5,35.2
Jayashankar-Bhupalpally,Ghanapur_Mulug,29-01-2020,22,33
Jayashankar-Bhupalpally,Ghanapur_Mulug,30-01-2020,21.5,33
Jayashankar-Bhupalpally,Ghanapur_Mulug,31-01-2020,18.4,32.2
Jayashankar-Bhupalpally,Ghanapur_Mulug,01-02-2020,22.4,32.8
Jayashankar-Bhupalpally,Ghanapur_Mulug,02-02-2020,19.1,33
Jayashankar-Bhupalpally,Ghanapur_Mulug,03-02-2020,20.6,32.7
Jayashankar-Bhupalpally,Ghanapur_Mulug,04-02-2020,21.2,32.9
Jayashankar-Bhupalpally,Ghanapur_Mulug,05-02-2020,21.4,33.8
Jayashankar-Bhupalpally,Ghanapur_Mulug,06-02-2020,20.1,33.3
Jayashankar-Bhupalpally,Ghanapur_Mulug,07-02-2020,22.6,33.5
Jayashankar-Bhupalpally,Ghanapur_Mulug,08-02-2020,22,30.1
Jayashankar-Bhupalpally,Ghanapur_Mulug,09-02-2020,18.5,25
Jayashankar-Bhupalpally,Ghanapur_Mulug,10-02-2020,18.5,25.6
Jayashankar-Bhupalpally,Ghanapur_Mulug,11-02-2020,21.3,30.9
Jayashankar-Bhupalpally,Ghanapur_Mulug,12-02-2020,20.9,32.7
Jayashankar-Bhupalpally,Ghanapur_Mulug,13-02-2020,17.2,32.4
Jayashankar-Bhupalpally,Ghanapur_Mulug,14-02-2020,18.3,32.4
Jayashankar-Bhupalpally,Ghanapur_Mulug,15-02-2020,17.3,34.9
Jayashankar-Bhupalpally,Ghanapur_Mulug,16-02-2020,18.6,33.8
Jayashankar-Bhupalpally,Ghanapur_Mulug,17-02-2020,17.6,34.5
Jayashankar-Bhupalpally,Ghanapur_Mulug,18-02-2020,16.2,34.6
Jayashankar-Bhupalpally,Ghanapur_Mulug,19-02-2020,18.1,35.2
Jayashankar-Bhupalpally,Ghanapur_Mulug,20-02-2020,21,34.8
Jayashankar-Bhupalpally,Ghanapur_Mulug,21-02-2020,21,32.8
Jayashankar-Bhupalpally,Ghanapur_Mulug,22-02-2020,20.1,33.9
Jayashankar-Bhupalpally,Ghanapur_Mulug,23-02-2020,20.3,35.6
Jayashankar-Bhupalpally,Ghanapur_Mulug,24-02-2020,21.6,33.3
Jayashankar-Bhupalpally,Ghanapur_Mulug,25-02-2020,21.9,33.3
Jayashankar-Bhupalpally,Ghanapur_Mulug,26-02-2020,19,33.1
Jayashankar-Bhupalpally,Ghanapur_Mulug,27-02-2020,16.1,33.5
Jayashankar-Bhupalpally,Ghanapur_Mulug,28-02-2020,17.4,34.7
Jayashankar-Bhupalpally,Ghanapur_Mulug,29-02-2020,20.8,34.9
Jayashankar-Bhupalpally,Ghanapur_Mulug,01-03-2020,21.6,35.3
Jayashankar-Bhupalpally,Ghanapur_Mulug,02-03-2020,23.1,35.7
Jayashankar-Bhupalpally,Ghanapur_Mulug,03-03-2020,22.3,33.6
Jayashankar-Bhupalpally,Ghanapur_Mulug,04-03-2020,23.3,35.6
Jayashankar-Bhupalpally,Ghanapur_Mulug,05-03-2020,22.2,36.4
Jayashankar-Bhupalpally,Ghanapur_Mulug,06-03-2020,22.3,33.6
Jayashankar-Bhupalpally,Ghanapur_Mulug,07-03-2020,23.9,32.4
Jayashankar-Bhupalpally,Ghanapur_Mulug,08-03-2020,23.4,31.3
Jayashankar-Bhupalpally,Ghanapur_Mulug,09-03-2020,23.5,33.5
Jayashankar-Bhupalpally,Ghanapur_Mulug,10-03-2020,23.2,34.8
Jayashankar-Bhupalpally,Ghanapur_Mulug,11-03-2020,22.9,34.7
Jayashankar-Bhupalpally,Ghanapur_Mulug,12-03-2020,23.2,34
Jayashankar-Bhupalpally,Ghanapur_Mulug,13-03-2020,23.7,33.4
Jayashankar-Bhupalpally,Ghanapur_Mulug,14-03-2020,21.8,34.9
Jayashankar-Bhupalpally,Ghanapur_Mulug,15-03-2020,22.3,33.3
Jayashankar-Bhupalpally,Ghanapur_Mulug,16-03-2020,22.6,36.5
Jayashankar-Bhupalpally,Ghanapur_Mulug,17-03-2020,23.4,37.1
Jayashankar-Bhupalpally,Ghanapur_Mulug,18-03-2020,23.2,37.8
Jayashankar-Bhupalpally,Ghanapur_Mulug,19-03-2020,24.1,37.9
Jayashankar-Bhupalpally,Ghanapur_Mulug,20-03-2020,22.2,37.2
Jayashankar-Bhupalpally,Ghanapur_Mulug,21-03-2020,23.1,35.9
Jayashankar-Bhupalpally,Ghanapur_Mulug,22-03-2020,23.8,35.4
Jayashankar-Bhupalpally,Ghanapur_Mulug,23-03-2020,23.4,37.9
Jayashankar-Bhupalpally,Ghanapur_Mulug,24-03-2020,23.3,37.7
Jayashankar-Bhupalpally,Ghanapur_Mulug,25-03-2020,24,37.6
Jayashankar-Bhupalpally,Ghanapur_Mulug,26-03-2020,24.7,37.5
Jayashankar-Bhupalpally,Ghanapur_Mulug,27-03-2020,24.5,38.3
Jayashankar-Bhupalpally,Ghanapur_Mulug,28-03-2020,23.5,38.4
Jayashankar-Bhupalpally,Ghanapur_Mulug,29-03-2020,23.8,39
Jayashankar-Bhupalpally,Ghanapur_Mulug,30-03-2020,22.4,38.8
Jayashankar-Bhupalpally,Ghanapur_Mulug,31-03-2020,25.3,38
Jayashankar-Bhupalpally,Bhupalpalle,01-01-2020,18.7,30.7
Jayashankar-Bhupalpally,Bhupalpalle,02-01-2020,19.3,32.5
Jayashankar-Bhupalpally,Bhupalpalle,03-01-2020,19.9,30.7
Jayashankar-Bhupalpally,Bhupalpalle,04-01-2020,20,22.4
Jayashankar-Bhupalpally,Bhupalpalle,05-01-2020,20.2,24.9
Jayashankar-Bhupalpally,Bhupalpalle,06-01-2020,16.4,29.6
Jayashankar-Bhupalpally,Bhupalpalle,07-01-2020,20.1,30.1
Jayashankar-Bhupalpally,Bhupalpalle,08-01-2020,21.8,32.8
Jayashankar-Bhupalpally,Bhupalpalle,09-01-2020,21.9,27.6
Jayashankar-Bhupalpally,Bhupalpalle,10-01-2020,19,30.1
Jayashankar-Bhupalpally,Bhupalpalle,11-01-2020,19.2,27.5
Jayashankar-Bhupalpally,Bhupalpalle,12-01-2020,13.5,30.7
Jayashankar-Bhupalpally,Bhupalpalle,13-01-2020,14.8,30.4
Jayashankar-Bhupalpally,Bhupalpalle,14-01-2020,15.8,32.6
Jayashankar-Bhupalpally,Bhupalpalle,15-01-2020,18.8,31.3
Jayashankar-Bhupalpally,Bhupalpalle,16-01-2020,19,33.3
Jayashankar-Bhupalpally,Bhupalpalle,17-01-2020,18.4,32.8
Jayashankar-Bhupalpally,Bhupalpalle,18-01-2020,19.7,32.6
Jayashankar-Bhupalpally,Bhupalpalle,19-01-2020,21,32.9
Jayashankar-Bhupalpally,Bhupalpalle,20-01-2020,18.9,32.9
Jayashankar-Bhupalpally,Bhupalpalle,21-01-2020,21.1,30.1
Jayashankar-Bhupalpally,Bhupalpalle,22-01-2020,19.8,32.9
Jayashankar-Bhupalpally,Bhupalpalle,23-01-2020,18.4,32.6
Jayashankar-Bhupalpally,Bhupalpalle,24-01-2020,18.8,32.7
Jayashankar-Bhupalpally,Bhupalpalle,25-01-2020,17.6,32.8
Jayashankar-Bhupalpally,Bhupalpalle,26-01-2020,18.3,32.4
Jayashankar-Bhupalpally,Bhupalpalle,27-01-2020,16.5,33.5
Jayashankar-Bhupalpally,Bhupalpalle,28-01-2020,21.4,35.3
Jayashankar-Bhupalpally,Bhupalpalle,29-01-2020,20.8,32.5
Jayashankar-Bhupalpally,Bhupalpalle,30-01-2020,19.9,31.9
Jayashankar-Bhupalpally,Bhupalpalle,31-01-2020,17.4,29.3
Jayashankar-Bhupalpally,Bhupalpalle,01-02-2020,19.6,31.8
Jayashankar-Bhupalpally,Bhupalpalle,02-02-2020,19.2,31.7
Jayashankar-Bhupalpally,Bhupalpalle,03-02-2020,19.9,30.9
Jayashankar-Bhupalpally,Bhupalpalle,04-02-2020,21.6,31.9
Jayashankar-Bhupalpally,Bhupalpalle,05-02-2020,21.4,32.3
Jayashankar-Bhupalpally,Bhupalpalle,06-02-2020,19.7,32.8
Jayashankar-Bhupalpally,Bhupalpalle,07-02-2020,22.5,32.7
Jayashankar-Bhupalpally,Bhupalpalle,08-02-2020,22.4,30.3
Jayashankar-Bhupalpally,Bhupalpalle,09-02-2020,18.3,24.9
Jayashankar-Bhupalpally,Bhupalpalle,10-02-2020,18.5,26.3
Jayashankar-Bhupalpally,Bhupalpalle,11-02-2020,20.6,31.2
Jayashankar-Bhupalpally,Bhupalpalle,12-02-2020,20.3,30.4
Jayashankar-Bhupalpally,Bhupalpalle,13-02-2020,16.2,30.9
Jayashankar-Bhupalpally,Bhupalpalle,14-02-2020,18.1,31.1
Jayashankar-Bhupalpally,Bhupalpalle,15-02-2020,17.3,33.6
Jayashankar-Bhupalpally,Bhupalpalle,16-02-2020,17.9,33.7
Jayashankar-Bhupalpally,Bhupalpalle,17-02-2020,17.3,34.8
Jayashankar-Bhupalpally,Bhupalpalle,18-02-2020,16.7,33.1
Jayashankar-Bhupalpally,Bhupalpalle,19-02-2020,16.6,33.4
Jayashankar-Bhupalpally,Bhupalpalle,20-02-2020,21.1,34.5
Jayashankar-Bhupalpally,Bhupalpalle,21-02-2020,20.5,32.7
Jayashankar-Bhupalpally,Bhupalpalle,22-02-2020,20,34.9
Jayashankar-Bhupalpally,Bhupalpalle,23-02-2020,19.2,34.5
Jayashankar-Bhupalpally,Bhupalpalle,24-02-2020,21.7,33.7
Jayashankar-Bhupalpally,Bhupalpalle,25-02-2020,22,32.8
Jayashankar-Bhupalpally,Bhupalpalle,26-02-2020,19.2,31.9
Jayashankar-Bhupalpally,Bhupalpalle,27-02-2020,18.8,31.5
Jayashankar-Bhupalpally,Bhupalpalle,28-02-2020,16.8,32.9
Jayashankar-Bhupalpally,Bhupalpalle,29-02-2020,20.3,33.4
Jayashankar-Bhupalpally,Bhupalpalle,01-03-2020,21.2,32.8
Jayashankar-Bhupalpally,Bhupalpalle,02-03-2020,22.8,35.2
Jayashankar-Bhupalpally,Bhupalpalle,03-03-2020,22,35.2
Jayashankar-Bhupalpally,Bhupalpalle,04-03-2020,24.3,35.6
Jayashankar-Bhupalpally,Bhupalpalle,05-03-2020,22.2,35.2
Jayashankar-Bhupalpally,Bhupalpalle,06-03-2020,23.6,32.6
Jayashankar-Bhupalpally,Bhupalpalle,07-03-2020,24.1,32.6
Jayashankar-Bhupalpally,Bhupalpalle,08-03-2020,24.7,32.1
Jayashankar-Bhupalpally,Bhupalpalle,09-03-2020,23.1,33.8
Jayashankar-Bhupalpally,Bhupalpalle,10-03-2020,24.7,35.5
Jayashankar-Bhupalpally,Bhupalpalle,11-03-2020,24.9,35.6
Jayashankar-Bhupalpally,Bhupalpalle,12-03-2020,23.2,35.5
Jayashankar-Bhupalpally,Bhupalpalle,13-03-2020,23.7,33
Jayashankar-Bhupalpally,Bhupalpalle,14-03-2020,22,34.1
Jayashankar-Bhupalpally,Bhupalpalle,15-03-2020,22.4,33.4
Jayashankar-Bhupalpally,Bhupalpalle,16-03-2020,22.3,34.5
Jayashankar-Bhupalpally,Bhupalpalle,17-03-2020,23.2,36.3
Jayashankar-Bhupalpally,Bhupalpalle,18-03-2020,23.2,36.6
Jayashankar-Bhupalpally,Bhupalpalle,19-03-2020,23.7,36.1
Jayashankar-Bhupalpally,Bhupalpalle,20-03-2020,21.7,36.8
Jayashankar-Bhupalpally,Bhupalpalle,21-03-2020,23.4,36.6
Jayashankar-Bhupalpally,Bhupalpalle,22-03-2020,23.5,34.7
Jayashankar-Bhupalpally,Bhupalpalle,23-03-2020,23.3,36.1
Jayashankar-Bhupalpally,Bhupalpalle,24-03-2020,23.1,36.7
Jayashankar-Bhupalpally,Bhupalpalle,25-03-2020,24.2,36.3
Jayashankar-Bhupalpally,Bhupalpalle,26-03-2020,24.6,36.5
Jayashankar-Bhupalpally,Bhupalpalle,27-03-2020,24.4,37.2
Jayashankar-Bhupalpally,Bhupalpalle,28-03-2020,23.5,37.4
Jayashankar-Bhupalpally,Bhupalpalle,29-03-2020,23.8,37.8
Jayashankar-Bhupalpally,Bhupalpalle,30-03-2020,22.7,38.2
Jayashankar-Bhupalpally,Bhupalpalle,31-03-2020,24.5,37.2
Bhadradri-Kothagudem,Karakagudem,01-01-2020,20,29.8
Bhadradri-Kothagudem,Karakagudem,02-01-2020,19.7,30.6
Bhadradri-Kothagudem,Karakagudem,03-01-2020,20.6,30.6
Bhadradri-Kothagudem,Karakagudem,04-01-2020,20.9,28.7
Bhadradri-Kothagudem,Karakagudem,05-01-2020,19.9,24.1
Bhadradri-Kothagudem,Karakagudem,06-01-2020,17.6,29.2
Bhadradri-Kothagudem,Karakagudem,07-01-2020,20.1,31
Bhadradri-Kothagudem,Karakagudem,08-01-2020,20.6,31.5
Bhadradri-Kothagudem,Karakagudem,09-01-2020,20.9,29.8
